,Unnamed: 0,description,end_date,exhibitors,lat,lng,location,name,start_date,type,visitors,closest_iata
509,315,"Immigration Law course is aimed at qualified commercial property practitioners. In this seminar, we will spend time considering the statutory provisions and immigration rules relating to deportation. There will be a detailed analysis of recent case law and how the tests set out in statute and the rules have been interpreted by the courts.",2018-10-24,50,51.502344,-0.195239,"Hornton St, Kensington, London W8 7NX, London, UK",Immigration Law,2018-10-24,Conference,11039,LON
510,312,"The Tech for Good Gathering will feature speakers who are using technology to make our world a better place, celebrating how tech is being used to make positive social change. Digital technology has the potential to address some of our biggest social challenges - we hear from those leading those initiatives, how they are doing it, why they are doing it and the impact it is having. As technologists we should focus on the greater good and all collaborate to build a better world for existing communities and our future selves.",2018-12-05,50,51.5073219,-0.1276474,"London, UK",Tech For Good Gathering,2018-12-05,Conference,11039,LON
511,308,"A year has passed since the inaugural Countering Drones conference. Policy developments have been few and far between and, in most cases, regulation has continued to prevent law enforcement and security professionals from engaging potential drone threats effectively. Compounding this, our sector surveys and ongoing research with the user community have highlighted that there is an asymmetry between existing knowledge of industry solutions, and the products that are actually being developed for market.",2018-12-13,-1,51.50081,-0.019576,"SOUTH QUAY, Marsh Wall, Isle of Dogs, London E14 9SH, London, UK",Countering Drones,2018-12-11,Conference,11039,LON
512,307,"AoC SEND Conference will include current concerns about high needs funding and the opportunity to hear about new ESFA high needs funding guidance, and also to hear about ways in which some colleges are managing to overcome some of their high needs funding difficulties and establish more effective joint working with Local Authorities. It will address the issue of the increasing number of students who have been in Alternative Provision or home educated and how colleges can best support their needs.",2018-12-12,50,51.525282,-0.087599,"99 City Rd London EC1Y 1AX, London, UK",AoC SEND Conference,2018-12-12,Conference,11039,LON
513,826,"NSW & ACT Public Practice Symposium is designed for accountants in public practice, discover from our leading experts on how to progress your practice and demonstrate the value of your services. As a practice owner or a key employee of a small business you not only be introduced to new ideas and key developments in the accounting industry, you will also have the chance to meet with fellow IPA members and leading experts to share practical and essential advice. The two-day Symposium provides invaluable experience and beneficial information where you can claim 15.5 CPD hours.",2019-03-08,50,-33.856784,151.215297,"Bennelong Point Sydney NSW 2000, Sydney, Australia",NSW & ACT Public Practice Symposium,2019-03-07,Conference,11039,SYD
514,303,IMA Conference on the Mathematical Challenges of Big Data brings together researchers and practitioners to signpost developments in the state-of-the-art and find common ground where theory and practice meet to maximize impact in the digital economy. It is a forum for networking and to showcase the very latest research in a broad range of topics.  Each session will feature an invited talk by an expert speaker.,2018-12-11,-1,51.520093,-0.122097,"92 Southampton Row, Bloomsbury, London WC1B 4BH, London, UK",IMA Conference on the Mathematical Challenges of Big Data,2018-12-10,Conference,11039,LON
515,302,The Family Advocacy includes a case study exercise that can be used to put your learning into practice and gain valuable feedback - if you wish to learn more about your role as a family advocate then this practical course is for you.,2018-12-07,50,51.5073219,-0.1276474,"London, UK",Family Advocacy,2018-12-07,Conference,11039,LON
518,828,"The ICB Sydney Conference promotes and maintains the standards of bookkeeping as a profession, through the establishment of a series of relevant qualifications and the award of grades of membership that recognize academic attainment, working experience, and competence.",2019-03-06,50,-33.866649,151.195766,"Ground, 48 Pirrama Rd, Pyrmont NSW 2009, Sydney, Australia",ICB Sydney Conference,2019-03-06,Conference,11039,SYD
521,288,"Promax is the annual can't miss event for the global community of marketers and creatives working in media and entertainment. The conference is hosted by PromaxBDA, the global association for the entertainment marketing industry, representing thousands of individuals working at the world's leading media companies, agencies, and content providers.",2019-06-06,50,34.045518,-118.266435,"900 W Olympic Blvd, Los Angeles, CA 90015, Los Angeles, USA",Promax Conference,2019-06-03,Conference,11039,LAX
522,287,"The Context Summits West will bring together allocators and managers who will have exposure to two full days of focused, efficient and productive one-on-one meetings. Unparalleled social events will provide additional opportunities for effective networking. Overall, participants gain solid leads, cultivate tangible opportunities, and build meaningful relationships.",2019-06-04,-1,33.738462,-118.397869,"100 Terranea Way, Rancho Palos Verdes, CA 90275, Rancho Palos Verdes, USA",Context Summits West,2019-06-02,Conference,11039,LAX
523,286,"The North American Sports and Blockchain Conference focuses on the opportunities for the expansion with blockchain which provides creative new business models and economies around the globe and it is designed to bring everyone together to explore these innovative markets. The event bridges the athletes, teams, coaches, schools, companies, programmers, developers who are already in the world of Blockchain to those seeking an understanding of this revolutionary technology.",2019-06-11,50,34.009063,-118.49311,"1700 Ocean Ave, Santa Monica, CA 90401, Santa Monica, USA",North American Sports and Blockchain Conference,2019-06-09,Conference,11039,LAX
524,830,"Corporate Learning Innovations ANZ Forum is a platform to discover the latest innovations in corporate learning to scale your employees' talent and capabilities. Here from the stellar line-up of speakers from Westpac, ICC Sydney, Adshel, Cotton On Group, Woolsworth Group, CBRE, Reckitt Benckiser and many more as they share with you successful case studies on how to incorporate the latest learning technologies and strategies to cultivate a strong learning culture and platform within your organization. You can maximize your forum experience by attending the pre-forum Enterprise Learning Of The Future Site Tours where you will get to visit some of Australia's most dynamic innovation workplace environments and understand how L&D teams interpret data to design personalized learning programs for the optimal employee learning outcome.",2019-10-02,-1,-33.865418,151.208917,"27 O&#039;Connell St, Sydney NSW 2000, Sydney, Australia",Corporate Learning Innovations ANZ Forum,2019-10-01,Conference,11039,SYD
